Exercício: 2023
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";7616810181,49
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5292000000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";4923000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1203000000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1116887181,49
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";216482844,44
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";216482844,44
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";15021160892,31
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";2921368000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";13662000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";440693633,65
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";143655000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";103000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";103000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";264020150,72
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";221863212,72
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";42156938,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";32915482,93
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";32915482,93
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";297038633,65
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XV)";"siconfi-cor_ReceitasNaoPrimariasDeCapitalComFontesRPPS";3305000,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";18239567525,96
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";15318199525,96
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";16457379860,3
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";7473163153,6
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";4975981897,42
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";274948007,04
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";24216950,18
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";1565821068,05
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";632195230,91
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";206655199,03
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";577828830,67
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";175515758,2
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";402313072,47
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";7827362777,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5042188002,27
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";10286707,71
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1424424008,38
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1350464058,64
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";372369900,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";2579,78
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";372367320,22
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";16281861522,32
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";3246375228,13
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";14911498,3
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";267312724,24
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";64270013,49
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";132600,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";132600,00
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";147602227,74
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";93079327,22
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";54522900,52
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";55307883,01
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";55307883,01
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";203042710,75
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XV)";"siconfi-cor_ReceitasNaoPrimariasDeCapitalComFontesRPPS";2778962,67
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";19731279461,2
Governo do Estado do Rio Grande do Norte;24;RN;3560903;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";16484904233,07
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";12270016365,03
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";5168842050,4
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";4037892275,16
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";213301090,45
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";29043147,56
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";703312367,23
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";185293170,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";65568185,01
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";342834334,79
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";280287649,79
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";62546685,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";6060140691,28
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";3757932484,65
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";20908584,37
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1556530960,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";724768662,26
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";632631103,55
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";443072,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";632188031,55
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";11989285643,24
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1520734347,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";152024574,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";184500706,7
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";902150,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";902150,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";180653021,7
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";174812990,7
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";5840031,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";2945535,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";2945535,00
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";184500706,7
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";13694520696,94
Governo do Estado de Rondônia;11;RO;1815278;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";12173786349,94
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";12631794307,88
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";4938858412,55
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";3633774363,95
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";251819832,85
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";25721905,82
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";812443460,04
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";215098849,89
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";78687368,81
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";629621256,87
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";544165731,14
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";85455525,73
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";6117594989,39
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";3833916957,8
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";14529252,92
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1441392096,28
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";827756682,39
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";867032280,26
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";3390,34
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";867028889,92
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";12087625186,4
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1206967808,86
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";68972844,59
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";134677807,99
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";2866927,17
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";8674135,45
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";8674135,45
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";123136745,37
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";116358699,35
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";6778046,02
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";131810880,82
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";13426403876,08
Governo do Estado de Rondônia;11;RO;1815278;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";12219436067,22
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";21260473077,69
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";12406514622,04
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";10064051192,04
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";424665530,00
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";250441700,00
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";1229669900,00
Governo do Estado do Mato Grosso do Sul;50;MS;2839188;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";437686300,00
